X,Y,Z
-105.62458333339858,39.65041666697234,3363.93408203125
-105.6240277778425,39.65041666697234,3356.399658203125
-105.62347222228644,39.65041666697234,3349.349365234375
-105.62291666673036,39.65041666697234,3341.39111328125
-105.62236111117429,39.65041666697234,3335.03564453125
-105.62152777784019,39.65041666697234,3325.815673828125
-105.62097222228411,39.65041666697234,3322.52001953125
-105.62041666672803,39.65041666697234,3323.4375
-105.61986111117196,39.65041666697234,3323.747802734375
-105.6193055556159,39.65041666697234,3323.88232421875
-105.61875000005982,39.65041666697234,3313.499267578125
-105.6179166667257,39.65041666697234,3287.9892578125
-105.61736111116964,39.65041666697234,3268.944580078125
-105.61680555561357,39.65041666697234,3247.4638671875
-105.61625000005749,39.65041666697234,3236.15087890625
-105.61569444450143,39.65041666697234,3226.3818359375
-105.61513888894535,39.65041666697234,3197.18017578125
-105.61430555561124,39.65041666697234,3161.076904296875
-105.61375000005518,39.65041666697234,3152.874755859375
-105.6131944444991,39.65041666697234,3151.015869140625
-105.61263888894302,39.65041666697234,3160.047607421875
-105.61208333338696,39.65041666697234,3172.338623046875
-105.61125000005285,39.65041666697234,3184.359375
-105.61069444449677,39.65041666697234,3204.177490234375
-105.61013888894071,39.65041666697234,3223.8486328125
-105.60958333338463,39.65041666697234,3247.18359375
-105.60902777782856,39.65041666697234,3288.755126953125
-105.60847222227248,39.65041666697234,3321.0107421875
-105.60763888893838,39.65041666697234,3348.28564453125
-105.6070833333823,39.65041666697234,3365.239990234375
-105.60652777782623,39.65041666697234,3380.554931640625
-105.60597222227017,39.65041666697234,3386.96826171875
-105.60541666671409,39.65041666697234,3388.033203125
-105.60458333337998,39.65041666697234,3389.0
-105.60402777782392,39.65041666697234,3389.909912109375
-105.60347222226784,39.65041666697234,3392.7919921875
-105.60291666671176,39.65041666697234,3396.93994140625
-105.6023611111557,39.65041666697234,3400.35498046875
-105.60180555559963,39.65041666697234,3404.01806640625
-105.60097222226551,39.65041666697234,3408.949462890625
-105.60041666670945,39.65041666697234,3410.856689453125
-105.59986111115337,39.65041666697234,3406.67919921875
-105.5993055555973,39.65041666697234,3402.471923828125
-105.59875000004124,39.65041666697234,3398.27099609375
-105.59819444448516,39.65041666697234,3394.538330078125
-105.59736111115105,39.65041666697234,3391.744384765625
-105.59680555559498,39.65041666697234,3388.814697265625
-105.5962500000389,39.65041666697234,3386.58203125
-105.59569444448283,39.65041666697234,3384.6533203125
-105.59513888892675,39.65041666697234,3383.11767578125
-105.59430555559265,39.65041666697234,3379.17626953125
-105.59375000003658,39.65041666697234,3379.190673828125
-105.5931944444805,39.65041666697234,3379.863525390625
-105.59263888892444,39.65041666697234,3379.176513671875
-105.59208333336836,39.65041666697234,3378.2490234375
-105.59152777781229,39.65041666697234,3378.453125
-105.59069444447819,39.65041666697234,3380.07177734375
-105.59013888892211,39.65041666697234,3381.09423828125
-105.58958333336604,39.65041666697234,3382.171875
-105.58902777780997,39.65041666697234,3381.783935546875
-105.5884722222539,39.65041666697234,3379.7265625
-105.58763888891978,39.65041666697234,3375.386962890625
-105.58708333336372,39.65041666697234,3374.890625
-105.58652777780765,39.65041666697234,3376.096923828125
-105.58597222225157,39.65041666697234,3378.350341796875
-105.58541666669551,39.65041666697234,3380.5712890625
-105.58486111113943,39.65041666697234,3381.080322265625
-105.58402777780532,39.65041666697234,3377.827880859375
-105.58347222224926,39.65041666697234,3376.412353515625
-105.58291666669318,39.65041666697234,3373.49951171875
-105.5823611111371,39.65041666697234,3372.25732421875
-105.58180555558103,39.65041666697234,3376.41650390625
-105.58125000002497,39.65041666697234,3383.141845703125
-105.58041666669085,39.65041666697234,3388.115966796875
-105.57986111113478,39.65041666697234,3390.359375
-105.57930555557871,39.65041666697234,3395.150146484375
-105.57875000002264,39.65041666697234,3396.465576171875
-105.57819444446656,39.65041666697234,3384.767822265625
-105.57736111113246,39.65041666697234,3381.92236328125
-105.57680555557639,39.65041666697234,3391.326416015625
-105.57625000002031,39.65041666697234,3388.030517578125
-105.57569444446425,39.65041666697234,3375.06396484375
-105.57513888890817,39.65041666697234,3355.729248046875
-105.5745833333521,39.65041666697234,3335.958740234375
-105.573750000018,39.65041666697234,3309.4169921875
-105.57319444446192,39.65041666697234,3292.251220703125
-105.57263888890584,39.65041666697234,3274.376953125
-105.57208333334978,39.65041666697234,3255.36083984375
-105.5715277777937,39.65041666697234,3237.161376953125
-105.57069444445959,39.65041666697234,3215.6162109375
-105.57013888890353,39.65041666697234,3202.32421875
-105.56958333334745,39.65041666697234,3189.597900390625
-105.56902777779138,39.65041666697234,3179.064208984375
-105.5684722222353,39.65041666697234,3166.292724609375
-105.56791666667924,39.65041666697234,3152.05712890625
-105.56708333334512,39.65041666697234,3130.512451171875
-105.56652777778905,39.65041666697234,3114.9677734375
-105.56597222223299,39.65041666697234,3097.058837890625
-105.56541666667691,39.65041666697234,3079.780517578125
-105.56486111112083,39.65041666697234,3066.564453125
-105.56430555556477,39.65041666697234,3052.96044921875
-105.56347222223066,39.65041666697234,3032.44091796875
-105.56291666667458,39.65041666697234,2997.883056640625
-105.56236111111852,39.65041666697234,2965.253662109375
-105.7251388890476,39.65013888919456,3530.690185546875
-105.72458333349152,39.65013888919456,3512.2958984375
-105.72402777793546,39.65013888919456,3490.751708984375
-105.72319444460135,39.65013888919456,3463.461669921875
-105.72263888904527,39.65013888919456,3449.707763671875
-105.72208333348921,39.65013888919456,3434.93798828125
-105.72152777793313,39.65013888919456,3416.276123046875
-105.72097222237706,39.65013888919456,3413.104736328125
-105.720416666821,39.65013888919456,3413.104736328125
-105.71958333348688,39.65013888919456,3413.104736328125
-105.7190277779308,39.65013888919456,3413.104736328125
-105.71847222237474,39.65013888919456,3413.5830078125
-105.71791666681867,39.65013888919456,3408.36669921875
-105.71736111126259,39.65013888919456,3395.544189453125
-105.71680555570651,39.65013888919456,3397.7744140625
-105.71597222237241,39.65013888919456,3411.27197265625
-105.71541666681634,39.65013888919456,3420.695068359375
-105.71486111126026,39.65013888919456,3407.695556640625
-105.7143055557042,39.65013888919456,3371.76171875
-105.71375000014812,39.65013888919456,3325.354736328125
-105.71291666681401,39.65013888919456,3262.2236328125
-105.71236111125795,39.65013888919456,3238.2392578125
